Simulation_Step,Cycle_Step,Cycle,Node,age,occupation
0,0,0,Três Figueiras//pharmacy,nan,nan
0,0,0,Três Figueiras//gas_station,nan,nan
0,0,0,Três Figueiras//shopping_mall,nan,nan
0,0,0,Tristeza//home,0.21785670842963142,0.2141264241981916
0,0,0,Tristeza//work,0.44,0.6666666666666666
0,0,0,Tristeza//school,nan,nan
0,0,0,Tristeza//marketplace,nan,nan
0,0,0,Tristeza//pharmacy,nan,nan
0,0,0,Tristeza//gas_station,nan,nan
0,0,0,Vila Assunção//home,0.20778632865550023,0.22106533876565565
0,0,0,Vila Assunção//work,nan,nan
0,0,0,Vila Assunção//school,nan,nan
0,0,0,Vila Assunção//marketplace,nan,nan
0,0,0,Vila Assunção//pharmacy,nan,nan
0,0,0,Vila Assunção//gas_station,nan,nan
0,0,0,Vila Assunção//hospital,nan,nan
0,0,0,Vila Conceição//home,0.23072646404744254,0.2213985668396343
0,0,0,Vila Conceição//work,nan,nan
0,0,0,Vila Conceição//school,nan,nan
0,0,0,Vila Conceição//marketplace,nan,nan
0,0,0,Vila Conceição//pharmacy,nan,nan
0,0,0,Vila Conceição//gas_station,nan,nan
0,0,0,Vila Ipiranga//home,0.2105084469552936,0.2148948883698191
0,0,0,Vila Ipiranga//work,nan,nan
0,0,0,Vila Ipiranga//school,nan,nan
0,0,0,Vila Ipiranga//marketplace,nan,nan
0,0,0,Vila Ipiranga//pharmacy,nan,nan
0,0,0,Vila Ipiranga//gas_station,nan,nan
0,0,0,Vila Jardim//home,0.21493289862764425,0.22094169383577222
0,0,0,Vila Jardim//work,nan,nan
0,0,0,Vila Jardim//school,nan,nan
0,0,0,Vila Jardim//marketplace,nan,nan
0,0,0,Vila Jardim//pharmacy,nan,nan
0,0,0,Vila Jardim//gas_station,nan,nan
0,0,0,Vila João Pessoa//home,0.2181006057817652,0.22094420162053013
0,0,0,Vila João Pessoa//work,0.366,0.6666666666666666
0,0,0,Vila João Pessoa//school,nan,nan
0,0,0,Vila João Pessoa//marketplace,nan,nan
0,0,0,Vila João Pessoa//pharmacy,nan,nan
0,0,0,Vila João Pessoa//gas_station,nan,nan
0,0,0,Vila Nova//home,0.2038174874495673,0.22090814828503086
0,0,0,Vila Nova//work,nan,nan
0,0,0,Vila Nova//school,nan,nan
0,0,0,Vila Nova//marketplace,nan,nan
0,0,0,Vila Nova//pharmacy,nan,nan
0,0,0,Vila Nova//gas_station,nan,nan
0,0,0,Vila Nova//hospital,nan,nan
0,0,0,São José//home,0.2513642302666974,0.2123331539978992
0,0,0,São José//work,0.455,0.6666666666666666
0,0,0,São José//school,nan,nan
0,0,0,São José//marketplace,nan,nan
0,0,0,São José//pharmacy,nan,nan
0,0,0,São José//gas_station,nan,nan
1,1,0,Aberta dos Morros//home,0.24496433067561896,0.22100993145894532
1,1,0,Aberta dos Morros//work,nan,nan
1,1,0,Aberta dos Morros//school,nan,nan
1,1,0,Aberta dos Morros//marketplace,nan,nan
1,1,0,Aberta dos Morros//pharmacy,nan,nan
1,1,0,Aberta dos Morros//gas_station,nan,nan
1,1,0,Agronomia//home,0.2294079794079794,0.22165022165022166
1,1,0,Agronomia//work,nan,nan
1,1,0,Agronomia//school,nan,nan
1,1,0,Agronomia//marketplace,nan,nan
1,1,0,Agronomia//pharmacy,nan,nan
1,1,0,Agronomia//gas_station,nan,nan
1,1,0,Anchieta//home,0.28829051383399207,0.22134387351778656
1,1,0,Anchieta//work,0.404,0.6666666666666666
1,1,0,Anchieta//school,nan,nan
1,1,0,Anchieta//marketplace,nan,nan
1,1,0,Anchieta//pharmacy,nan,nan
1,1,0,Anchieta//gas_station,nan,nan
1,1,0,Arquipélago//home,0.25241336633663364,0.20717821782178217
1,1,0,Arquipélago//work,0.404,0.6666666666666666
1,1,0,Arquipélago//school,nan,nan
1,1,0,Arquipélago//marketplace,nan,nan
1,1,0,Arquipélago//pharmacy,nan,nan
1,1,0,Arquipélago//gas_station,nan,nan
1,1,0,Auxiliadora//home,0.24834761953939893,0.22093703741953252
1,1,0,Auxiliadora//work,0.45,0.6666666666666666
1,1,0,Auxiliadora//school,nan,nan
1,1,0,Auxiliadora//marketplace,nan,nan
1,1,0,Auxiliadora//pharmacy,nan,nan
1,1,0,Auxiliadora//gas_station,nan,nan
1,1,0,Azenha//home,0.19200956244566791,0.2209021539650343
1,1,0,Azenha//work,0.404,0.6666666666666666
1,1,0,Azenha//school,nan,nan
1,1,0,Azenha//marketplace,nan,nan
1,1,0,Azenha//pharmacy,nan,nan
1,1,0,Azenha//gas_station,nan,nan
1,1,0,Azenha//hospital,nan,nan
1,1,0,Azenha//shopping_mall,nan,nan
1,1,0,Bela Vista//home,0.24957580385170103,0.22092135403410537
1,1,0,Bela Vista//work,0.382,0.6666666666666666
1,1,0,Bela Vista//school,nan,nan
1,1,0,Bela Vista//marketplace,nan,nan
1,1,0,Bela Vista//pharmacy,nan,nan
1,1,0,Bela Vista//gas_station,nan,nan
1,1,0,Belém Novo//home,0.21475247524752475,0.22092409240924094
1,1,0,Belém Novo//work,nan,nan
1,1,0,Belém Novo//school,nan,nan
1,1,0,Belém Novo//marketplace,nan,nan
1,1,0,Belém Novo//pharmacy,nan,nan
1,1,0,Belém Novo//gas_station,nan,nan
1,1,0,Belém Velho//home,0.2483467170524327,0.21048653755314123
1,1,0,Belém Velho//work,0.408,0.6666666666666666
1,1,0,Belém Velho//school,nan,nan
1,1,0,Belém Velho//marketplace,nan,nan
1,1,0,Belém Velho//pharmacy,nan,nan
1,1,0,Belém Velho//gas_station,nan,nan
1,1,0,Boa Vista//home,0.21812200346832603,0.20966370838858853
1,1,0,Boa Vista//work,0.324,0.6666666666666666
1,1,0,Boa Vista//school,nan,nan
1,1,0,Boa Vista//marketplace,nan,nan
1,1,0,Boa Vista//pharmacy,nan,nan
1,1,0,Boa Vista//gas_station,nan,nan
1,1,0,Boa Vista do Sul//home,0.2407722195240408,0.16707139388052453
1,1,0,Boa Vista do Sul//work,nan,nan
1,1,0,Boa Vista do Sul//school,nan,nan
1,1,0,Boa Vista do Sul//marketplace,nan,nan
1,1,0,Boa Vista do Sul//pharmacy,nan,nan
1,1,0,Boa Vista do Sul//gas_station,nan,nan
1,1,0,Bom Fim//home,0.21871901198954297,0.2008473812314072
1,1,0,Bom Fim//work,0.435,0.6666666666666666
1,1,0,Bom Fim//school,nan,nan
1,1,0,Bom Fim//marketplace,nan,nan
1,1,0,Bom Fim//pharmacy,nan,nan
1,1,0,Bom Fim//gas_station,nan,nan
1,1,0,Bom Jesus//home,0.23015831134564643,0.21699208443271767
1,1,0,Bom Jesus//work,nan,nan
1,1,0,Bom Jesus//school,nan,nan
1,1,0,Bom Jesus//marketplace,nan,nan
1,1,0,Bom Jesus//pharmacy,nan,nan
1,1,0,Bom Jesus//gas_station,nan,nan
1,1,0,Camaquã//home,0.21476753261233136,0.22090905712268183
1,1,0,Camaquã//work,0.422,0.6666666666666666
1,1,0,Camaquã//school,nan,nan
1,1,0,Camaquã//marketplace,nan,nan
1,1,0,Camaquã//pharmacy,nan,nan
1,1,0,Camaquã//gas_station,nan,nan
1,1,0,Campo Novo//home,0.25079853981291356,0.22092934823940985
1,1,0,Campo Novo//work,nan,nan
1,1,0,Campo Novo//school,nan,nan
1,1,0,Campo Novo//marketplace,nan,nan
1,1,0,Campo Novo//pharmacy,nan,nan
1,1,0,Campo Novo//gas_station,nan,nan
1,1,0,Cascata//home,0.2507192519779429,0.2031487253256613
1,1,0,Cascata//work,0.456,0.6666666666666666
1,1,0,Cascata//school,nan,nan
1,1,0,Cascata//marketplace,nan,nan
1,1,0,Cascata//pharmacy,nan,nan
1,1,0,Cascata//gas_station,nan,nan
1,1,0,Cavalhada//home,0.21249869787145387,0.2131555493825017
1,1,0,Cavalhada//work,0.422,0.6666666666666666
1,1,0,Cavalhada//school,nan,nan
1,1,0,Cavalhada//marketplace,nan,nan
1,1,0,Cavalhada//pharmacy,nan,nan
1,1,0,Cavalhada//gas_station,nan,nan
1,1,0,Cavalhada//shopping_mall,nan,nan
1,1,0,Centro Histórico//home,0.2504883816574131,0.21804098978682568
1,1,0,Centro Histórico//work,0.406,0.6666666666666666
1,1,0,Centro Histórico//school,nan,nan
1,1,0,Centro Histórico//marketplace,nan,nan
1,1,0,Centro Histórico//pharmacy,nan,nan
1,1,0,Centro Histórico//gas_station,nan,nan
1,1,0,Centro Histórico//hospital,nan,nan
1,1,0,Centro Histórico//shopping_mall,nan,nan
1,1,0,Chácara das Pedras//home,0.22622975404919016,0.22105578884223157
1,1,0,Chácara das Pedras//work,0.445,0.6666666666666666
1,1,0,Chácara das Pedras//school,nan,nan
1,1,0,Chácara das Pedras//marketplace,nan,nan
1,1,0,Chácara das Pedras//pharmacy,nan,nan
1,1,0,Chácara das Pedras//gas_station,nan,nan
1,1,0,Chapéu do Sol//home,0.25720906282183315,0.22130678567341802
1,1,0,Chapéu do Sol//work,nan,nan
1,1,0,Chapéu do Sol//school,nan,nan
1,1,0,Chapéu do Sol//marketplace,nan,nan
1,1,0,Chapéu do Sol//pharmacy,nan,nan
1,1,0,Chapéu do Sol//gas_station,nan,nan
1,1,0,Cidade Baixa//home,0.2589893581862648,0.21354132240509396
1,1,0,Cidade Baixa//work,0.378,0.6666666666666666
1,1,0,Cidade Baixa//school,nan,nan
1,1,0,Cidade Baixa//marketplace,nan,nan
1,1,0,Cidade Baixa//pharmacy,nan,nan
1,1,0,Cidade Baixa//gas_station,nan,nan
1,1,0,Cel. Aparício Borges//home,0.23691698133276604,0.20908011132975235
1,1,0,Cel. Aparício Borges//work,nan,nan
1,1,0,Cel. Aparício Borges//school,nan,nan
1,1,0,Cel. Aparício Borges//marketplace,nan,nan
1,1,0,Cel. Aparício Borges//pharmacy,nan,nan
1,1,0,Cel. Aparício Borges//gas_station,nan,nan
1,1,0,Costa e Silva//home,0.27270395074397125,0.21382760389943561
1,1,0,Costa e Silva//work,0.444,0.6666666666666666
1,1,0,Costa e Silva//school,nan,nan
1,1,0,Costa e Silva//marketplace,nan,nan
1,1,0,Costa e Silva//pharmacy,nan,nan
1,1,0,Costa e Silva//gas_station,nan,nan
1,1,0,Cristal//home,0.22059877508470158,0.20276257492832941
1,1,0,Cristal//work,nan,nan
1,1,0,Cristal//school,nan,nan
1,1,0,Cristal//marketplace,nan,nan
1,1,0,Cristal//pharmacy,nan,nan
1,1,0,Cristal//gas_station,nan,nan
1,1,0,Cristo Redentor//home,0.2167188968975243,0.20695706675023504
1,1,0,Cristo Redentor//work,nan,nan
1,1,0,Cristo Redentor//school,nan,nan
1,1,0,Cristo Redentor//marketplace,nan,nan
1,1,0,Cristo Redentor//pharmacy,nan,nan
1,1,0,Cristo Redentor//gas_station,nan,nan
1,1,0,Cristo Redentor//hospital,nan,nan
1,1,0,Cristo Redentor//shopping_mall,nan,nan
1,1,0,Espírito Santo//home,0.21459150909739566,0.22107266024497563
1,1,0,Espírito Santo//work,nan,nan
1,1,0,Espírito Santo//school,nan,nan
1,1,0,Espírito Santo//marketplace,nan,nan
1,1,0,Espírito Santo//pharmacy,nan,nan
1,1,0,Espírito Santo//gas_station,nan,nan
1,1,0,Extrema//home,0.22602221100454317,0.22143698468786807
1,1,0,Extrema//work,0.4,0.6666666666666666
1,1,0,Extrema//school,nan,nan
1,1,0,Extrema//marketplace,nan,nan
1,1,0,Extrema//pharmacy,nan,nan
1,1,0,Extrema//gas_station,nan,nan
1,1,0,Farrapos//home,0.24489097229537554,0.22089961023912358
1,1,0,Farrapos//work,nan,nan
1,1,0,Farrapos//school,nan,nan
1,1,0,Farrapos//marketplace,nan,nan
1,1,0,Farrapos//pharmacy,nan,nan
1,1,0,Farrapos//gas_station,nan,nan
1,1,0,Farrapos//stadium,nan,nan
1,1,0,Farroupilha//home,0.2515608740894901,0.22199098161637185
1,1,0,Farroupilha//work,0.43,0.6666666666666666
1,1,0,Farroupilha//school,nan,nan
1,1,0,Farroupilha//marketplace,nan,nan
1,1,0,Farroupilha//pharmacy,nan,nan
1,1,0,Farroupilha//gas_station,nan,nan
1,1,0,Farroupilha//hospital,nan,nan
1,1,0,Floresta//home,0.1871334943083822,0.2209957456594228
1,1,0,Floresta//work,0.37,0.6666666666666666
1,1,0,Floresta//school,nan,nan
1,1,0,Floresta//marketplace,nan,nan
1,1,0,Floresta//pharmacy,nan,nan
1,1,0,Floresta//gas_station,nan,nan
1,1,0,Glória//home,0.19362286473109194,0.20748073479406853
1,1,0,Glória//work,0.3953333333333333,0.6666666666666666
1,1,0,Glória//school,nan,nan
1,1,0,Glória//marketplace,nan,nan
1,1,0,Glória//pharmacy,nan,nan
1,1,0,Glória//gas_station,nan,nan
1,1,0,Glória//hospital,nan,nan
1,1,0,Guarujá//home,0.24480357514030346,0.22115984202868427
1,1,0,Guarujá//work,nan,nan
1,1,0,Guarujá//school,nan,nan
1,1,0,Guarujá//marketplace,nan,nan
1,1,0,Guarujá//pharmacy,nan,nan
1,1,0,Guarujá//gas_station,nan,nan
1,1,0,Higienópolis//home,0.2266725352112676,0.19920448617631717
1,1,0,Higienópolis//work,0.3913333333333333,0.6666666666666666
1,1,0,Higienópolis//school,nan,nan
1,1,0,Higienópolis//marketplace,nan,nan
1,1,0,Higienópolis//pharmacy,nan,nan
1,1,0,Higienópolis//gas_station,nan,nan
1,1,0,Hípica//home,0.2936531666213645,0.21487723113164808
1,1,0,Hípica//work,0.51,0.6666666666666666
1,1,0,Hípica//school,nan,nan
1,1,0,Hípica//marketplace,nan,nan
1,1,0,Hípica//pharmacy,nan,nan
1,1,0,Hípica//gas_station,nan,nan
1,1,0,Humaitá//home,0.272618201208674,0.21104396255480506
1,1,0,Humaitá//work,nan,nan
1,1,0,Humaitá//school,nan,nan
1,1,0,Humaitá//marketplace,nan,nan
1,1,0,Humaitá//pharmacy,nan,nan
1,1,0,Humaitá//gas_station,nan,nan
1,1,0,Independência//home,0.21190225959012085,0.19162725521107024
1,1,0,Independência//work,0.361,0.6666666666666666
1,1,0,Independência//school,nan,nan
1,1,0,Independência//marketplace,nan,nan
1,1,0,Independência//pharmacy,nan,nan
1,1,0,Independência//gas_station,nan,nan
1,1,0,Independência//hospital,nan,nan
1,1,0,Independência//shopping_mall,nan,nan
1,1,0,Ipanema//home,0.22347529307018846,0.2126922886679527
1,1,0,Ipanema//work,nan,nan
1,1,0,Ipanema//school,nan,nan
1,1,0,Ipanema//marketplace,nan,nan
1,1,0,Ipanema//pharmacy,nan,nan
1,1,0,Ipanema//gas_station,nan,nan
1,1,0,Jardim Botânico//home,0.2196110534302372,0.22096211697681228
1,1,0,Jardim Botânico//work,0.436,0.6666666666666666
1,1,0,Jardim Botânico//school,nan,nan
1,1,0,Jardim Botânico//marketplace,nan,nan
1,1,0,Jardim Botânico//pharmacy,nan,nan
1,1,0,Jardim Botânico//gas_station,nan,nan
1,1,0,Jardim Botânico//hospital,nan,nan
1,1,0,Jardim Botânico//shopping_mall,nan,nan
1,1,0,Jardim Carvalho//home,0.23378606445390984,0.21192638431246483
1,1,0,Jardim Carvalho//work,0.463,0.6666666666666666
1,1,0,Jardim Carvalho//school,nan,nan
1,1,0,Jardim Carvalho//marketplace,nan,nan
1,1,0,Jardim Carvalho//pharmacy,nan,nan
1,1,0,Jardim Carvalho//gas_station,nan,nan
1,1,0,Jardim Carvalho//hospital,nan,nan
1,1,0,Jardim do Salso//home,0.23683314415437004,0.22111237230419978
1,1,0,Jardim do Salso//work,0.452,0.6666666666666666
1,1,0,Jardim do Salso//school,nan,nan
1,1,0,Jardim do Salso//marketplace,nan,nan
1,1,0,Jardim do Salso//pharmacy,nan,nan
1,1,0,Jardim do Salso//gas_station,nan,nan
1,1,0,Jardim Leopoldina//home,0.24358324890239783,0.21467972531802318
1,1,0,Jardim Leopoldina//work,0.388,0.6666666666666666
1,1,0,Jardim Leopoldina//school,nan,nan
1,1,0,Jardim Leopoldina//marketplace,nan,nan
1,1,0,Jardim Leopoldina//pharmacy,nan,nan
1,1,0,Jardim Leopoldina//gas_station,nan,nan
1,1,0,Jardim Europa//home,0.25021748586341885,0.22096563723357981
1,1,0,Jardim Europa//work,nan,nan
1,1,0,Jardim Europa//school,nan,nan
1,1,0,Jardim Europa//marketplace,nan,nan
1,1,0,Jardim Europa//pharmacy,nan,nan
1,1,0,Jardim Europa//gas_station,nan,nan
1,1,0,Jardim Europa//shopping_mall,nan,nan
1,1,0,Jardim Floresta//home,0.19618907425580634,0.18471268127794133
1,1,0,Jardim Floresta//work,0.419,0.6666666666666666
1,1,0,Jardim Floresta//school,nan,nan
1,1,0,Jardim Floresta//marketplace,nan,nan
1,1,0,Jardim Floresta//pharmacy,nan,nan
1,1,0,Jardim Floresta//gas_station,nan,nan
1,1,0,Jardim Isabel//home,0.25458553791887123,0.22128159905937683
1,1,0,Jardim Isabel//work,0.42133333333333334,0.6666666666666666
1,1,0,Jardim Isabel//school,nan,nan
1,1,0,Jardim Isabel//marketplace,nan,nan
1,1,0,Jardim Isabel//pharmacy,nan,nan
1,1,0,Jardim Isabel//gas_station,nan,nan
1,1,0,Jardim Itú//home,0.2328600235254579,0.2209525943352191
1,1,0,Jardim Itú//work,nan,nan
1,1,0,Jardim Itú//school,nan,nan
1,1,0,Jardim Itú//marketplace,nan,nan
1,1,0,Jardim Itú//pharmacy,nan,nan
1,1,0,Jardim Itú//gas_station,nan,nan
1,1,0,Jardim Lindóia//home,0.22217001590284804,0.18871379692544937
1,1,0,Jardim Lindóia//work,0.39,0.6666666666666666
1,1,0,Jardim Lindóia//school,nan,nan
1,1,0,Jardim Lindóia//marketplace,nan,nan
1,1,0,Jardim Lindóia//pharmacy,nan,nan
1,1,0,Jardim Lindóia//gas_station,nan,nan
1,1,0,Jardim Lindóia//shopping_mall,nan,nan
1,1,0,Jardim Sabará//home,0.186512370311253,0.18531524341580208
1,1,0,Jardim Sabará//work,0.486,0.6666666666666666
1,1,0,Jardim Sabará//school,nan,nan
1,1,0,Jardim Sabará//marketplace,nan,nan
1,1,0,Jardim Sabará//pharmacy,nan,nan
1,1,0,Jardim Sabará//gas_station,nan,nan
1,1,0,Jardim São Pedro//home,0.2196244013108142,0.22132593899672295
1,1,0,Jardim São Pedro//work,0.454,0.6666666666666666
1,1,0,Jardim São Pedro//school,nan,nan
1,1,0,Jardim São Pedro//marketplace,nan,nan
1,1,0,Jardim São Pedro//pharmacy,nan,nan
1,1,0,Jardim São Pedro//gas_station,nan,nan
1,1,0,Lageado//home,0.2576991742914528,0.22123038012348434
1,1,0,Lageado//work,nan,nan
1,1,0,Lageado//school,nan,nan
1,1,0,Lageado//marketplace,nan,nan
1,1,0,Lageado//pharmacy,nan,nan
1,1,0,Lageado//gas_station,nan,nan
1,1,0,Lami//home,0.2574609466076008,0.22103054325017488
1,1,0,Lami//work,nan,nan
1,1,0,Lami//school,nan,nan
1,1,0,Lami//marketplace,nan,nan
1,1,0,Lami//pharmacy,nan,nan
1,1,0,Lami//gas_station,nan,nan
1,1,0,Lomba do Pinheiro//home,0.2551849627247995,0.20908266497073338
1,1,0,Lomba do Pinheiro//work,0.481,0.6666666666666666
1,1,0,Lomba do Pinheiro//school,nan,nan
1,1,0,Lomba do Pinheiro//marketplace,nan,nan
1,1,0,Lomba do Pinheiro//pharmacy,nan,nan
1,1,0,Lomba do Pinheiro//gas_station,nan,nan
1,1,0,Mário Quintana//home,0.28962158111652303,0.21195739442273726
1,1,0,Mário Quintana//work,0.46,0.6666666666666666
1,1,0,Mário Quintana//school,nan,nan
1,1,0,Mário Quintana//marketplace,nan,nan
1,1,0,Mário Quintana//pharmacy,nan,nan
1,1,0,Mário Quintana//gas_station,nan,nan
1,1,0,Medianeira//home,0.1772304748017862,0.21082049880008505
1,1,0,Medianeira//work,nan,nan
1,1,0,Medianeira//school,nan,nan
1,1,0,Medianeira//marketplace,nan,nan
1,1,0,Medianeira//pharmacy,nan,nan
1,1,0,Medianeira//gas_station,nan,nan
1,1,0,Menino Deus//home,0.22287112561174552,0.20637302882001088
1,1,0,Menino Deus//work,0.406,0.6666666666666666
1,1,0,Menino Deus//school,nan,nan
1,1,0,Menino Deus//marketplace,nan,nan
1,1,0,Menino Deus//pharmacy,nan,nan
1,1,0,Menino Deus//gas_station,nan,nan
1,1,0,Menino Deus//hospital,nan,nan
1,1,0,Moinhos de Vento//home,0.24147503716009444,0.20145142957069162
1,1,0,Moinhos de Vento//work,0.368,0.6666666666666666
1,1,0,Moinhos de Vento//school,nan,nan
1,1,0,Moinhos de Vento//marketplace,nan,nan
1,1,0,Moinhos de Vento//pharmacy,nan,nan
1,1,0,Moinhos de Vento//gas_station,nan,nan
1,1,0,Moinhos de Vento//hospital,nan,nan
1,1,0,Moinhos de Vento//shopping_mall,nan,nan
1,1,0,Mont'Serrat//home,0.23843983251410886,0.21081376297105406
1,1,0,Mont'Serrat//work,0.41733333333333333,0.6666666666666666
1,1,0,Mont'Serrat//school,nan,nan
1,1,0,Mont'Serrat//marketplace,nan,nan
1,1,0,Mont'Serrat//pharmacy,nan,nan
1,1,0,Mont'Serrat//gas_station,nan,nan
1,1,0,Morro Santana//home,0.23800825921219823,0.20916278413101794
1,1,0,Morro Santana//work,0.457,0.6666666666666666
1,1,0,Morro Santana//school,nan,nan
1,1,0,Morro Santana//marketplace,nan,nan
1,1,0,Morro Santana//pharmacy,nan,nan
1,1,0,Morro Santana//gas_station,nan,nan
1,1,0,Navegantes//home,0.1907652685798381,0.1937699288692666
1,1,0,Navegantes//work,0.388,0.6666666666666666
1,1,0,Navegantes//school,nan,nan
1,1,0,Navegantes//marketplace,nan,nan
1,1,0,Navegantes//pharmacy,nan,nan
1,1,0,Navegantes//gas_station,nan,nan
1,1,0,Navegantes//shopping_mall,nan,nan
1,1,0,Nonoai//home,0.21670115894039735,0.20245584988962473
1,1,0,Nonoai//work,0.41,0.6666666666666666
1,1,0,Nonoai//school,nan,nan
1,1,0,Nonoai//marketplace,nan,nan
1,1,0,Nonoai//pharmacy,nan,nan
1,1,0,Nonoai//gas_station,nan,nan
1,1,0,Parque Santa Fé//home,0.24828599412340843,0.20285123517248885
1,1,0,Parque Santa Fé//work,0.491,0.6666666666666666
1,1,0,Parque Santa Fé//school,nan,nan
1,1,0,Parque Santa Fé//marketplace,nan,nan
1,1,0,Parque Santa Fé//pharmacy,nan,nan
1,1,0,Parque Santa Fé//gas_station,nan,nan
1,1,0,Partenon//home,0.20281778334376957,0.21857649759966605
1,1,0,Partenon//work,0.378,0.6666666666666666
1,1,0,Partenon//school,nan,nan
1,1,0,Partenon//marketplace,nan,nan
1,1,0,Partenon//pharmacy,nan,nan
1,1,0,Partenon//gas_station,nan,nan
1,1,0,Passo D'Areia//home,0.055179320869896985,0.19966933740302684
1,1,0,Passo D'Areia//work,nan,nan
1,1,0,Passo D'Areia//school,nan,nan
1,1,0,Passo D'Areia//marketplace,nan,nan
1,1,0,Passo D'Areia//pharmacy,nan,nan
1,1,0,Passo D'Areia//gas_station,nan,nan
1,1,0,Passo das Pedras//home,0.23022261350773487,0.22097849327128663
1,1,0,Passo das Pedras//work,0.44666666666666666,0.6666666666666666
1,1,0,Passo das Pedras//school,nan,nan
1,1,0,Passo das Pedras//marketplace,nan,nan
1,1,0,Passo das Pedras//pharmacy,nan,nan
1,1,0,Passo das Pedras//gas_station,nan,nan
1,1,0,Pedra Redonda//home,0.30656934306569344,0.22384428223844283
1,1,0,Pedra Redonda//work,nan,nan
1,1,0,Pedra Redonda//school,nan,nan
1,1,0,Pedra Redonda//marketplace,nan,nan
1,1,0,Pedra Redonda//pharmacy,nan,nan
1,1,0,Pedra Redonda//gas_station,nan,nan
1,1,0,Petrópolis//home,0.24143532191376255,0.2179204925808588
1,1,0,Petrópolis//work,0.43,0.6666666666666666
1,1,0,Petrópolis//school,nan,nan
1,1,0,Petrópolis//marketplace,nan,nan
1,1,0,Petrópolis//pharmacy,nan,nan
1,1,0,Petrópolis//gas_station,nan,nan
1,1,0,Pitinga//home,0.2587316176470588,0.22120098039215685
1,1,0,Pitinga//work,0.498,0.6666666666666666
1,1,0,Pitinga//school,nan,nan
1,1,0,Pitinga//marketplace,nan,nan
1,1,0,Pitinga//pharmacy,nan,nan
1,1,0,Pitinga//gas_station,nan,nan
1,1,0,Ponta Grossa//home,0.2631019830028329,0.2079005350960025
1,1,0,Ponta Grossa//work,nan,nan
1,1,0,Ponta Grossa//school,nan,nan
1,1,0,Ponta Grossa//marketplace,nan,nan
1,1,0,Ponta Grossa//pharmacy,nan,nan
1,1,0,Ponta Grossa//gas_station,nan,nan
1,1,0,Praia de Belas//home,0.18906181499342395,0.2209557211749233
1,1,0,Praia de Belas//work,nan,nan
1,1,0,Praia de Belas//school,nan,nan
1,1,0,Praia de Belas//marketplace,nan,nan
1,1,0,Praia de Belas//pharmacy,nan,nan
1,1,0,Praia de Belas//gas_station,nan,nan
1,1,0,Praia de Belas//stadium,nan,nan
1,1,0,Praia de Belas//shopping_mall,nan,nan
1,1,0,Restinga//home,0.23957704497434348,0.2166842740718382
1,1,0,Restinga//work,0.424,0.6666666666666666
1,1,0,Restinga//school,nan,nan
1,1,0,Restinga//marketplace,nan,nan
1,1,0,Restinga//pharmacy,nan,nan
1,1,0,Restinga//gas_station,nan,nan
1,1,0,Restinga//hospital,nan,nan
1,1,0,Rio Branco//home,0.23414237636187327,0.22090392257524766
1,1,0,Rio Branco//work,nan,nan
1,1,0,Rio Branco//school,nan,nan
1,1,0,Rio Branco//marketplace,nan,nan
1,1,0,Rio Branco//pharmacy,nan,nan
1,1,0,Rio Branco//gas_station,nan,nan
1,1,0,Rio Branco//hospital,nan,nan
1,1,0,Rubem Berta//home,0.17093991129473238,0.21755068149138262
1,1,0,Rubem Berta//work,0.444,0.6666666666666666
1,1,0,Rubem Berta//school,nan,nan
1,1,0,Rubem Berta//marketplace,nan,nan
1,1,0,Rubem Berta//pharmacy,nan,nan
1,1,0,Rubem Berta//gas_station,nan,nan
1,1,0,Santa Cecília//home,0.22354113809351214,0.20079739035882566
1,1,0,Santa Cecília//work,0.512,0.6666666666666666
1,1,0,Santa Cecília//school,nan,nan
1,1,0,Santa Cecília//marketplace,nan,nan
1,1,0,Santa Cecília//pharmacy,nan,nan
